title,label_score,prediksi,probabilitas
jokowi pertimbangkan penerbitan perppu kpk ketua dpr itu urusan presiden dan dewan 2019 2024,0,Bukan Clickbait,0.07879246
5 kata kata mutiara bj habibie semasa hidup yang menyentuh hati,1,Clickbait,0.9978205
putuskan suku bunga bi perhatikan faktor aramco dan the fed,0,Bukan Clickbait,0.0058723018
bantah hambur hamburkan uang ternyata ini alasan uya kuya suka beli barang branded,1,Clickbait,0.99780816
dpr dijadwalkan sahkan revisi uu kpk hari ini,0,Bukan Clickbait,0.0028316989
valentino rossi keliling kota jelang digelarnya motogp san marino 2019,0,Bukan Clickbait,0.021695815
inggris uji kapal militer nirawak masa depan perang laut,0,Bukan Clickbait,0.012897567
catat ini tanggal peluncuran vivo v17 pro dan spesifikasinya,1,Clickbait,0.9979603
penyanyi legendaris ida laila meninggal dunia,0,Bukan Clickbait,0.18287061
seungri terlihat sangat marah usai interogasi badan tambah berisi tuai makian,1,Clickbait,0.9977996
istana kirim surpres ke dpr mahasiswa menginap di kpk,0,Bukan Clickbait,0.007897362
570 pelajar yang sempat demo di dpr dikembalikan ke orang tua,0,Bukan Clickbait,0.023934234
jadwal liga champions rabu real madrid man city juventus,0,Bukan Clickbait,0.0036248048
keluarga mahasiwa korban demo kendari tolak temui polisi dan tuntut penangkapan pelaku,0,Bukan Clickbait,0.009342592
ada buronan hingga anak sd polisi ciduk ratusan perusuh 30 september,1,Bukan Clickbait,0.064403936
ceo big hit sebut dua lagu yang populerkan bts,1,Clickbait,0.52563184
ini permintaan terakhir bocah obesitas karawang dengan berat 110 kg sebelum meninggal,1,Clickbait,0.99781275
bakal terapkan jalan berbayar pengamat tangerang lebih maju,0,Bukan Clickbait,0.17108303
mahasiswa cirebon demo tolak revisi uu kpk dan karhutla,0,Bukan Clickbait,0.006833359
harga minyak melonjak brent dipatok usd69 02 per barel,0,Bukan Clickbait,0.002764647
live streaming mola tv timnas indonesia vs thailand di kualifikasi piala dunia 2022 malam ini,0,Bukan Clickbait,0.0041943635
kabut asap selimuti riau polri tetapkan 47 tersangka,0,Bukan Clickbait,0.0025969157
gubernur jabar dan kepala bekraf kampanyekan anti pembajakan,0,Bukan Clickbait,0.00570031
tes bahasa tubuh wanita mana yang sembunyikan sesuatu temukan si pembohong,1,Clickbait,0.99793375
rugikan bank bumn rp 1 3 miliar 2 pembobol bank ini ditangkap polisi,0,Clickbait,0.99787605
terdampak kabut asap indonesia malaysia liburkan sekolah di sarawak,0,Bukan Clickbait,0.04186937
anies sebut kondisi kesehatan habibie cukup berat,0,Bukan Clickbait,0.056541797
tni pln teken kerja sama pengamanan sistem ketenagalistrikan,0,Bukan Clickbait,0.0023068704
pesan terakhir bj habibie untuk reza rahadian,1,Clickbait,0.97550076
5 ganda putra terakhir indonesia yang juara china open,1,Clickbait,0.99788195
vebby palwinta akui sudah belajar taaruf siap segera nikah,1,Clickbait,0.9455689
harga minyak naik hampir 15 persen pasca serangan ke saudi aramco,0,Bukan Clickbait,0.004538132
digelar 6 juni di monas formula e diharapkan raup rp1 3 triliun,0,Bukan Clickbait,0.0063847993
gubernur khofifah gandeng isei kembangkan one pesantren one product,0,Bukan Clickbait,0.017660256
gempa m 6 8 di ambon warga panik mengungsi ke tempat yang lebih tinggi,0,Bukan Clickbait,0.004822672
puluhan mahasiswa akan kembali bermalam di kpk,0,Bukan Clickbait,0.08595298
barbie kumalasari ungkap alasan lakukan sulam lesung pipi,1,Clickbait,0.9977387
rkuhp akan disosialisasikan selama 2 tahun setelah disahkan,0,Bukan Clickbait,0.0028963757
wwf indonesia karhutla 2019 tidak separah 2015 tapi,1,Clickbait,0.91309386
rachel vennya ikutan demo suarakan aspirasi soal ruu kuhp malah bikin ngakak karena ini,1,Clickbait,0.9979068
video mesum perselingkuhan 2 warga sumedang pemeran pria dan wanita sama sama telah berkeluarga,1,Clickbait,0.9978655
daftar 500 muslim berpengaruh di dunia said aqil di atas mohammed salah,1,Clickbait,0.98467606
in picture bandara syamsudin noor diselimuti kabut asap,0,Bukan Clickbait,0.23969966
jokowi setuju pegawai kpk jadi asn,0,Bukan Clickbait,0.018335644
posisi juventus terancam usai ditahan imbang lecce,0,Bukan Clickbait,0.19426952
massa mahasiswa turun ke jalan geruduk dprd banyumas tolak uu kpk rkuhp,0,Bukan Clickbait,0.016449688
disdik sumsel soal libur sekolah karena asap tergantung masing masing daerah,0,Bukan Clickbait,0.005536506
soundrenaline 2019 panggung pertama kolaborasi mocca ardhito,0,Bukan Clickbait,0.011988992
sering beri kritikan jerinx sid bakal terima kolaborasi bareng via vallen dengan satu syarat,1,Clickbait,0.99159837
pakar ungkap analisis mengejutkan soal ekspresi bebby fey saat ibunda serangan jantung,1,Clickbait,0.9905618
suporter minta pssi evaluasi kinerja simon mcmenemy,0,Bukan Clickbait,0.0028550432
jokowi kita lalai soal kebakaran hutan dan kabut asap,0,Bukan Clickbait,0.017329222
kpai dorong belajar metode daring untuk anak korban kabut asap,0,Bukan Clickbait,0.0040756385
bnn jatim bekuk tiga tersangka pemilik 4 kg sabu saat naik bus,0,Bukan Clickbait,0.007609225
kerap keluhkan investasi jokowi diminta tak terus terusan bandingkan indonesia dengan vietnam,0,Bukan Clickbait,0.01447833
kementerian pupr gandeng tni pelihara sungai di jabodetabek,0,Bukan Clickbait,0.0024411192
rupiah menguat ihsg naik ke level 6 372 81,0,Bukan Clickbait,0.0024822224
terungkap video porno di sumedang diperankan pasangan selingkuh,1,Clickbait,0.91749537
pemkab bolsel hadiri rakernas apkasi 2019,0,Bukan Clickbait,0.0024567926
gandhi fernando ejek artis skuter balik bela barbie kumalasari usai ikut ikutan nyindir ada apa,1,Clickbait,0.99792993
saat pertigaan colombo diduduki massa aksi gejayan memanggil,0,Bukan Clickbait,0.050740033
sandra dewi akhirnya pamer wajah mikhael moeis ganteng banget,1,Clickbait,0.97095674
sempat tak bisa bicara rahangnya terbentur besi bahayakan kondisi nia daniaty ini penjelasan medis,1,Clickbait,0.9978573
rossi kaget para pembalap yamaha kompetitif di sirkuit misano,0,Bukan Clickbait,0.040971957
hotman paris pamer video bertemu adik haji isam bahas jet pribadi syahrini beri teguran,1,Clickbait,0.9977507
dokter ungkap bagian tubuh yang pas untuk ukur tekanan darah,1,Bukan Clickbait,0.3078528
tangani tumpahan minyak penutupan sumur yya1 ditarget akhir september 2019,0,Bukan Clickbait,0.013797454
demo tolak ruu kuhp juga digelar ribuan mahasiswa tulungagung,0,Bukan Clickbait,0.16152576
bima sakti sehari pemain timnas u 16 hanya pegang ponsel sejam,0,Bukan Clickbait,0.086643636
trump akhiri nego taliban proposal perdamaian afganistan mati,0,Bukan Clickbait,0.040244874
megan fox akui pernah alami gangguan kesehatan mental,0,Bukan Clickbait,0.41337478
besok ketua umum fpi dipanggil sebagai saksi kasus dugaan makar,0,Bukan Clickbait,0.013845627
pkl berjualan di trotoar dprd sarankan anies manfaatkan stasiun mrt,0,Bukan Clickbait,0.0031581454
ombudsman evaluasi kesiapaan kebijakan jaminan produk halal,0,Bukan Clickbait,0.0023647265
jeda internasional jadi ajang liburan bagi salah dan mane,0,Clickbait,0.83090705
minggu pagi kualitas udara jakarta posisi 3 terburuk di dunia,0,Bukan Clickbait,0.008187039
gempa kembali terjadi di ambon kali ini m 5 6,0,Bukan Clickbait,0.029005965
polisi akan tilang motor masuk jalur cepat di jalan margonda,0,Bukan Clickbait,0.004931057
jokowi didesak tak setujui pengesahan rkuhp di paripurna,0,Bukan Clickbait,0.0052753002
marinir turun demo mereda mahasiswa terima kasih sudah lindungi kami dari pak polisi,0,Clickbait,0.5703024
ashton kutcher jadi saksi di persidangan kasus pembunuhan berantai,0,Bukan Clickbait,0.008613194
maia estianty sukses ajak suami mbanyol begini irwan mussry ketahuan narsis di jet pribadi,1,Clickbait,0.9979023
video patroli kopi cara polisi dekatkan diri dengan warga,1,Clickbait,0.99790156
klasemen motogp 2019 jelang balapan di san marino,0,Bukan Clickbait,0.0039055042
pembahasan tertutup dpr diminta tunda pengesahan rkuhp,0,Bukan Clickbait,0.0024455984
ketika djanur lakukan perjudian dan evan dimas jadi cadangan,0,Clickbait,0.59210837
leeteuk super junior pamer otot sixpack buat fans terpana,1,Clickbait,0.9701065
dukung pembangunan nasional dengan penguatan jabatan fungsional,0,Bukan Clickbait,0.004767234
rusuh di jayapura prajurit tni praka zulkifli gugur akibat dibacok,0,Bukan Clickbait,0.0038253213
korsleting listrik satu rumah di cilandak ludes terbakar,0,Bukan Clickbait,0.019175585
bmkg prediksi cuaca jakarta cerah hari ini,0,Bukan Clickbait,0.002652864
nyaris kalah inter bermain imbang 1 1 kontra slavia praha,0,Bukan Clickbait,0.0050005713
taksi online gagal dapat stiker pengecualian ganjil genap,0,Bukan Clickbait,0.02214663
chen exo tampilkan ekspresi penuh emosi di teaser comeback solo dear my dear,1,Clickbait,0.9327833
kisah raja minyak amerika serikat petik 8 kunci suksesnya,1,Clickbait,0.9979146
meski menang southgate kecewa inggris kebobolan tiga gol,0,Bukan Clickbait,0.031748243
tol cikampek elevated diusulkan khusus untuk mobil dan bus,0,Bukan Clickbait,0.0026167624
sinopsis sinetron anak langit tayang senin 6 mei 2019,0,Bukan Clickbait,0.003010986
kuasa hukum ahmad dhani siapkan permohonan penangguhan berisi jaminan dari prabowo,0,Bukan Clickbait,0.015939007
wiranto bicarakan permasalahan papua saat temui eks menlu fiji,0,Bukan Clickbait,0.086826205
ini alasan produser persona pilih iu jadi pemeran utama,1,Clickbait,0.99779725
sergio ramos minta izin hengkang dari real madrid,1,Bukan Clickbait,0.032246068
soal cuti rekreasi ruu pas kemenkum ham jabar nonton tv di lapas,0,Bukan Clickbait,0.04003377
wakil bupati morowali najamudin lantik penjabat kades dan anggota bpd,0,Bukan Clickbait,0.00554054
kepala bnpb asap kebakaran hutan dan lahan pembunuh tidak langsung,0,Bukan Clickbait,0.0033004105
idol veteran ini tertangkap basah jual barang barang mahal pemberian fans,1,Clickbait,0.9978142
selalu diberitakan dari sisi negatif ini pesan barbie kumalasari untuk putrinya,1,Clickbait,0.9977685
yusril pertimbangkan pbb gabung dengan partai islam,0,Bukan Clickbait,0.01460273
demo 30 september siap digelar tni polri terjunkan 20 ribu aparat,0,Bukan Clickbait,0.003852186
bukti percakapan seungri bagikan foto wanita telanjang di grup chat,1,Clickbait,0.9719549
thiago silva sebut neymar bakal tetap jadi andalan psg,1,Bukan Clickbait,0.1936044
sinopsis sinetron cinta buta episode 74 75 tayang senin 8 april 2019,0,Bukan Clickbait,0.0029219005
mantan dirut petral jadi tersangka korupsi,0,Bukan Clickbait,0.03904847
filipina bakal kedatangan 3 000 unit dfsk super cab dari indonesia,0,Bukan Clickbait,0.0106134135
3 mantan ibu kota indonesia salah satunya di bireun,1,Clickbait,0.997866
seulgi red velvet posting foto belanja di minimarket netizen indonesia salfok gara gara ini,1,Clickbait,0.99791867
ini rincian skema biaya pembangunan ibu kota baru,1,Clickbait,0.9977825
2020 honda jazz hybrid belum akan masuk ke indonesia,0,Bukan Clickbait,0.10703816
wawako maulana tutup semarak muharram kota jambi,0,Bukan Clickbait,0.007952291
waspadai kebocoran stok ikan,0,Clickbait,0.96392936
sering quality time bersama keluarga ternyata ini 3 manfaatnya,1,Clickbait,0.9977355
punya kulit sensitif simak tips aplikasi makeup yang tepat berikut ini,1,Clickbait,0.99771947
gerindra tak persoalkan pasal penghinaan presiden ini alasannya,1,Clickbait,0.9979101
pelanggar keluhkan sosialisasi ganjil genap dki sudah sebulan,0,Bukan Clickbait,0.002592784
lee jun ki pamer topengnya di moon lovers fans baper minta season 2,1,Clickbait,0.7850933
sati meninggal ditabrak mobil saat seberangi jalan tol,0,Bukan Clickbait,0.2949547
pss sleman vs persipura jacksen tak ingin tren kemenangan mandek,0,Bukan Clickbait,0.0039338805
4 foto terbaru yeonwoo momoland setelah vakum wajah berubah,1,Clickbait,0.99781644
kemnaker menurunkan pengangguran melalui kegiatan job fair,0,Bukan Clickbait,0.003409746
kemenhub antisipasi dampak kabut asap di kalimantan dan sumatera,0,Bukan Clickbait,0.00250959
terungkap gelandang mu batal pindah ke psg gara gara neymar,1,Clickbait,0.6912463
ini alasan bogor dan bandung jadi kota favorit lomba sepeda,1,Clickbait,0.99786645
rumahnya dikabarkan berhantu begini jawaban uya kuya,1,Clickbait,0.99786985
super junior pamerkan musik unik dan konsep keren dalam teaser mv comeback i think i,1,Clickbait,0.99612147
perut ditendang emak emak brayan bengkel dibegal warga pelakunya itu itu saja,1,Clickbait,0.9979334
pemadaman karhutla di muba sumsel terkendala akses sulit,0,Bukan Clickbait,0.0024135767
pupr tol layang jakarta cikampek ii beroperasi november 2019,0,Bukan Clickbait,0.002416251
masih di jerman pangeran charles ungkap tak sabar kunjungi anak meghan harry,0,Bukan Clickbait,0.40680894
sweeping pelajar smk yang ikut demo polisi temukan celurit dan pisau,0,Bukan Clickbait,0.08041438
7 unggulan indonesia masuk jalur neraka di china open 2019,1,Clickbait,0.9978423
segera perpanjang kontrak gaji de gea samai gaji pogba,0,Clickbait,0.63229996
kebijakan opec tak berubah harga minyak naik jadi usd 62 59,0,Bukan Clickbait,0.004093332
sebarkan kecanduan hape ratusan anak masuk rumah sakit jiwa,1,Bukan Clickbait,0.4136078
festival tanjung lesung berikut rangkaian acaranya,1,Clickbait,0.97144216
6 hal ini batasi pkl berjualan di trotoar,1,Clickbait,0.99791235
indosiar siapkan berbagai program unggulan lebaran,0,Bukan Clickbait,0.010895306
minimalisir uji kir palsu pemprov dki luncurkan simpel pkb,0,Bukan Clickbait,0.003056747
baru banget rilis iphone 11 sudah kecewakan pengguna asia,1,Clickbait,0.6795312
kembangkan umkm bri kucurkan kur rp67 6 triliun,0,Bukan Clickbait,0.0024347235
5 809 personel hercules hingga helikopter disiagakan atasi kebakaran di riau,0,Bukan Clickbait,0.0072650127
bkkbn tegaskan masyarakat yang ingin kb harus terlayani,0,Bukan Clickbait,0.0036754694
djarum larang atletnya merokok,0,Bukan Clickbait,0.38589412
potong honor pegawai hingga 25 kepala puskesmas di labuhanbatu kena ott,0,Clickbait,0.6507442
anis mata dan fahri hamzah akan gabung partai gelora,0,Bukan Clickbait,0.09057705
sering ditinggal aktivitas ibunya anak anak cornelia agatha khawatir,0,Clickbait,0.74325943
reaksi kocak tom holland usai spider man resmi kembali ke mcu,1,Clickbait,0.8476308
jjc pastikan konstruksi tol layang jakarta cikampek tuntas september,0,Bukan Clickbait,0.002294449
agen jorginho bakal setia dengan chelsea,0,Clickbait,0.5492859
besok vivo akan rilis z1 pro versi 128 gb di indonesia,0,Bukan Clickbait,0.0050948923
viral penyanyi tiga setia gara mengaku alami kdrt di amerika serikat,1,Clickbait,0.9978492
pengamat penolakan revisi uu kpk bertentangan konstitusi,0,Bukan Clickbait,0.0023351582
langkat heboh balita disiksa digantung hingga tewas oleh ayah tiri,1,Clickbait,0.53160733
cerita nicky tirta punya anak yang posesif,1,Clickbait,0.99790335
hadapi era robot generali indonesia tawarkan perencanaan pendidikan anak,0,Bukan Clickbait,0.003283245
kpk panggil pejabat pupr terkait kasus proyek air minum yang jerat rizal djalil,0,Bukan Clickbait,0.0029341872
hatem ben arfa dan 7 pemain bintang yang tak punya klub,1,Clickbait,0.99155253
muhammadiyah presiden sebaiknya tak terbitkan surpres,0,Bukan Clickbait,0.013977644
sofyan djalil ancam spekulan tanah bisa dijerat pidana,0,Bukan Clickbait,0.030253168
aplikasi basabali wiki raih penghargaan literasi unesco 2019,0,Bukan Clickbait,0.00424866
mantan gubernur abraham octavianus atururi wafat rakyat papua barat berduka,0,Bukan Clickbait,0.030396292
di era habibie rupiah bisa di bawah rp 8 000 per dolar as,0,Bukan Clickbait,0.008745678
dua kecelakaan di tol cipularang truk terbakar di km 91,0,Bukan Clickbait,0.0027767217
mendagri masih dalami permintaan pemekaran papua,0,Bukan Clickbait,0.0032980556
jadi korban perkosaan kenapa barbie nouva tak lapor polisi,1,Clickbait,0.9978885
pekan ke empat oktober 2019 nilai kapitalisasi pasar rp7 190 749 triliun,0,Bukan Clickbait,0.0026992206
ronaldo buka bukaan saat wawancara 9 hal ini penting diketahui,1,Clickbait,0.99778026
daftar proyek besar besaran untuk ultah jimin bts di korsel dan dunia bikin melongo,1,Clickbait,0.99791974
bkkbn fokuskan pelayanan kb di perbatasan jateng jatim,0,Bukan Clickbait,0.0024124242
menteri susi harga ayam dan daging mahal ayo makan ikan,1,Bukan Clickbait,0.104502335
sidang vonis prada deri yang mutilasi fera oktaria dijaga ketat tni,0,Bukan Clickbait,0.0051784846
driver grabcar bisa beli rumah dengan bunga kpr tetap ini syaratnya,1,Clickbait,0.99799037
puluhan orangutan di nyaru menteng terkena ispa akibat kabut asap,0,Bukan Clickbait,0.029476987
wagub jabar apresiasi pengelola bank sampah hade jaya di garut,0,Bukan Clickbait,0.0057206647
ada trotoar di tengah jalan kalimalang dki punya tol becakayu,0,Bukan Clickbait,0.064140655
mn kahmi hanya r saddam al jihad ketua umum pb hmi yang sah,0,Bukan Clickbait,0.02694206
asisten pribadi meski sakit bj habibie masih pikirkan negara,1,Bukan Clickbait,0.104726166
pks dki tegaskan dprd 2019 2024 tak bentuk pansus wagub,0,Bukan Clickbait,0.002372869
unggah hasil jepretan reino barack syahrini anggun di pematang sawah,0,Bukan Clickbait,0.017353225
kisah bayi spesial yang lahir serba 9 11,1,Clickbait,0.9616175
bali jadi daerah perintis berbasis kendaraan listrik,0,Bukan Clickbait,0.0034838382
arsenal bikin kesalahan fatal jual iwobi,1,Clickbait,0.5214018
nokia 7 2 mendarat di india penjualan dimulai 23 september,0,Bukan Clickbait,0.020527098
simpang siur label halal daging impor ini respons ginsi,1,Clickbait,0.9979405
digrebeg di hotel bersama ridho illahi chagii amelia akui salah dan khilaf,0,Clickbait,0.98882395
sandiaga uno ingin istirahat dari politik,0,Bukan Clickbait,0.3091211
revisi uu pemasyarakatan permudah koruptor bebas,0,Bukan Clickbait,0.0023951342
panglima tni peroleh doktor kehormatan dari uns jumat ini,0,Bukan Clickbait,0.05638789
pemerintah masih batasi orang asing masuk papua dan papua barat,0,Bukan Clickbait,0.0047256905
pondok pesantren nurul huda hidupkan desa kertawangunan,0,Bukan Clickbait,0.0045711533
hasil bola uji coba brasil vs peru 0 1 simak 5 fakta ini,1,Clickbait,0.9979336
jimmy simanjuntak bertekad bawa akpi kembali ke marwahnya,0,Bukan Clickbait,0.30206382
sri mulyani akan pantau neraca perdagangan dari sisi regional dan global,0,Bukan Clickbait,0.005395488
madura united tahan imbang barito putera,0,Bukan Clickbait,0.0051425863
kasus suap pt angkasa pura ii ini sederet nama yang diperiksa,1,Clickbait,0.99799335
polisi selidiki transaksi keuangan dari rekening veronica koman,0,Bukan Clickbait,0.0025305853
awkarin kembali jadi panutan saat ajak bersih bersih sampah pasca demo mahasiswa,1,Clickbait,0.77226925
pengamat jalan berbayar lebih efektif kurangi macet ketimbang ganjil genap,0,Bukan Clickbait,0.006152954
ylki desak sri mulyani segera sahkan cukai rokok baru,0,Bukan Clickbait,0.024030482
menhub selidiki konflik sriwijaya air dengan citilink indonesia,0,Bukan Clickbait,0.007615803
warganet ramaikan peluncuran iphone 11 dengan meme kocak,1,Bukan Clickbait,0.10193685
in picture pemprov dki hentikan lelang tender erp,0,Bukan Clickbait,0.021455599
manfaatkan karhutla sindikat internasional gagal selundupkan sabu ke jakarta,0,Bukan Clickbait,0.24460277
26 atlet bakal tampil di kejuaraan dunia badminton junior 2019,0,Bukan Clickbait,0.22347805
sandiaga uno balik ke gerindra ini kata fadli zon,1,Clickbait,0.997965
selasa terkelam nenek viral yang gendong jenazah cucu di cilincing merasa ditolong 3 malaikat,1,Clickbait,0.9979232
jawaban kim chaewon iz one via ask fm jadi sorotan gara gara berisi hinaan,1,Clickbait,0.9979334
shandy aulia pamer baby bump tampil dengan bikini hingga dress transparan,1,Clickbait,0.9913242
genjot investasi jokowi izinkan kepala bkpm marahi menteri,0,Bukan Clickbait,0.031080766
penghasilan verrell bramasta 3 bulan jadi youtuber bisa beli 2 mobil,1,Clickbait,0.7271629
hadapi risiko resesi ojk ekonomi indonesia kuat,0,Bukan Clickbait,0.05229866
bnpb ajak para periset buat alat penanggulangan karhutla,0,Bukan Clickbait,0.0026109223
proses pembangunan belum selesai atap tk negeri di semin sudah roboh,0,Bukan Clickbait,0.007791336
perum perindo targetkan ekspor hingga 22 juta dollar as di 2019,0,Bukan Clickbait,0.0028149784
walkot surabaya risma curi perhatian kenakan hanbok saat terima penghargaan,1,Bukan Clickbait,0.35599452
jokowi bertolak ke riau rapat hingga tinjau lokasi karhutla,0,Bukan Clickbait,0.040679235
komdis pssi jatuhkan denda rp300 juta kepada persib,0,Bukan Clickbait,0.0024922453
berprofesi sebagai dokter bedah tompi akui pernah sedot lemak perutnya sendiri,1,Clickbait,0.979529
dibantai psg real madrid telan rekor terburuk sejak 2003,0,Bukan Clickbait,0.07236967
mld jazz project kembali lahirkan sederet musisi jazz baru,0,Bukan Clickbait,0.0048794285
tokoh papua minta jokowi bangun istana presiden di papua,0,Bukan Clickbait,0.014998311
di depan jokowi hipmi tak minta jatah menteri tapi,1,Clickbait,0.93462116
pendiri kaskus dilaporkan ke polisi diduga terkait kasus penipuan,0,Bukan Clickbait,0.0028563628
peduli anak pemkab lingga peringati han 2019 di pantai,0,Bukan Clickbait,0.0023926015
gppu indonesia minim label ayam halal,0,Bukan Clickbait,0.0043034353
ganjil genap dinilai belum berdampak ke penumpang mrt,0,Bukan Clickbait,0.005051754
indodana incar pembiayaan produktif,0,Bukan Clickbait,0.002451065
bappenas ruang terbuka hijau ibu kota baru 50 persen,0,Bukan Clickbait,0.0030745515
zidane isyaratkan hazard saat hadapi psg,0,Bukan Clickbait,0.15969491
sara wijayanto dan ana cikey ungkap upah para penyebar santet,1,Clickbait,0.77942115
jadwal timnas indonesia vs thailand di kualifikasi piala dunia 2022 siaran langsung televisi,0,Bukan Clickbait,0.0032315212
kemenhub kereta semi cepat jakarta surabaya dibangun 2023,0,Bukan Clickbait,0.002429922
sekjen pbb aneksasi tepi barat langgar hukum internasional,0,Bukan Clickbait,0.0024182643
cegah resesi ojk diminta bertindak atasi sektor keuangan,0,Bukan Clickbait,0.28941032
menilik jembatan barelang yang diprakarsai bj habibie kini jadi ikon kota batam,1,Clickbait,0.99086654
5 cara mengakhiri hubungan toxic jangan ragu ragu,1,Clickbait,0.99770516
tanah yang keluarkan api di ponorogo bekas ditanami jagung dan ketela,0,Bukan Clickbait,0.01372831
top 3 tekno bocoran informasi spesifikasi fitur dan harga iphone 11,1,Clickbait,0.97800076
seksinya pacar cristiano ronaldo georgina rodriguez saat sesi foto busana transparan,1,Clickbait,0.99766433
cek di sini ini sejumlah aturan cuti melahirkan bagi cpns,1,Clickbait,0.997835
impulse buying alasan exsport resmi garap pasar perempuan,0,Clickbait,0.9973985
beredar kabar bj habibie meninggal suasana rspad sepi,0,Bukan Clickbait,0.31582266
tim piala davis indonesia optimistis hadapi selandia baru,0,Bukan Clickbait,0.01621163
video tak boleh ngutang di warung putra elvy sukaesih ngamuk,1,Clickbait,0.99784446
karhutla anggota dpr salahkan klhk,0,Bukan Clickbait,0.027341498
sby jenguk bj habibie di rspad gatot soebroto,0,Bukan Clickbait,0.008077427
terkini kasus vina garut v terpaksa agar tak diselingkuhi rayya justru main dengan cewek lain,1,Clickbait,0.9962909
dpr keluhkan pimpinan kpk anggap anarko hingga inkonstitusional,0,Bukan Clickbait,0.005488215
dpr bentuk pansus pengkajian pemindahan ibu kota,0,Bukan Clickbait,0.0024650157
presiden dan dpr setuju melawan saat penggusuran bakal dipenjara dan denda rp500 juta,0,Bukan Clickbait,0.036365483
upaya turunkan angka stunting kemkominfo sosialisasikan penggunaan bantuan sosial,0,Bukan Clickbait,0.0026369244
cerita soal bj habibie dan krisis 1998,1,Clickbait,0.99278355
ombudsman skema polisi hadapi demo perlu dievaluasi,0,Bukan Clickbait,0.0024060863
korban kecelakaan maut tol jagorawi dirawat intensif polisi belum tetapkan tersangka,0,Bukan Clickbait,0.011495257
kerja keras ji sung di lokasi syuting doctor john bikin kagum aktor arthdal chronicles ini,1,Clickbait,0.9979825
deddy corbuzier pamer foto gagah berotot hingga ramai disangka patung manekin,1,Clickbait,0.99784803
bea cukai makasar dan bnn kejar penyelundup ganja,0,Bukan Clickbait,0.002854838
mesir tangkap 1 000 an orang usai aksi demo gulingkan presiden sisi,0,Bukan Clickbait,0.015410278
sinopsis sinetron cinta buta tayang kamis 2 mei 2019,0,Bukan Clickbait,0.0028658637
pembangunan embung bisa jadi solusi mitigasi kekeringan,0,Bukan Clickbait,0.013181908
tertinggal jauh dari marquez di motogp 2019 dovizioso pilih fokus persiapkan musim depan,0,Bukan Clickbait,0.18248434
10 persiapan penting sebelum masuk area jicomfest 2019,1,Clickbait,0.9977562
jerinx sid digoda orang ketiga nora alexandra marah besar,1,Clickbait,0.9864565
ruben onsu hormati para pendemo rukuhp tapi tidak untuk pelajar sekolah,1,Bukan Clickbait,0.30375138
asap masuk negeri jiran malaysia tawarkan pemadaman karhutla,0,Bukan Clickbait,0.0023456851
nick jonas ulang tahun pesan cinta dari priyanka chopra romantis banget,1,Clickbait,0.97700965
celah di instagram bikin pengguna bisa bagikan postingan privat,0,Clickbait,0.99611795
hot gosip nikita mirzani joget tanpa bra hingga deretan artis pindah agama,1,Clickbait,0.9792403
pasang status single inilah saat terakhir kehidupan novy chardon,1,Clickbait,0.997889
video korban tewas innova vs bus mira di nganjuk sebelum tabrakan nanti buat cerita kecelakaan,1,Clickbait,0.9978877
liga champions shakthar vs man city panggung buat cancelo,0,Bukan Clickbait,0.004169609
jokowi kirim surpres ruu kpk ke dpr,0,Bukan Clickbait,0.005088257
mendagri bj habibie milik masyarakat dan bangsa indonesia,0,Bukan Clickbait,0.04101989
mnc sekuritas resmikan galeri investasi bei universitas riau kepulauan,0,Bukan Clickbait,0.002454154
seekor tokek recoki duterte saat berpidato,1,Bukan Clickbait,0.15425295
korban tumpahan minyak pertamina dapat kompensasi rp 900 ribu per bulan,0,Bukan Clickbait,0.003813175
smp sma ar rohmah putri gelar overseas malaysia singapura,0,Bukan Clickbait,0.04587909
polisi dalami keterkaitan tersangka dalang rusuh jayapura dan benny wenda,0,Bukan Clickbait,0.003747754
tren investor tunggal di portfolio reksa dana semakin marak,0,Bukan Clickbait,0.24128595
masyarakat ramai datangi kediaman bj habibie,0,Bukan Clickbait,0.047190003
ihsg diprediksi menguat seiring meredanya sentimen timur tengah,0,Bukan Clickbait,0.0023590142
pengacara fans produce x 101 cemas kebenaran sulit terungkap meski polisi yakin ada manipulasi,1,Clickbait,0.97918826
mv feel special gagal pecahkan rekor views twice sebelumnya inikah alasannya,1,Clickbait,0.9978181
breaking news anggota okp dan prajurit tni bentrok di marendal,1,Clickbait,0.64451015
spanduknya bertebaran di solo gibran bukan dari saya,0,Bukan Clickbait,0.22867107
penggemar heboh donghae bocorkan super junior bakal gelar super show 8 di jakarta,1,Clickbait,0.88952476
bangun jalur pedestrian ratusan pkl di suryakancana bogor ditertibkan,0,Bukan Clickbait,0.006669946
bupati morowali kades harus mampu tingkatkan kesejahteraan masyarakat,0,Bukan Clickbait,0.0030542475
jokowi akan usulkan revisi 74 undang undang yang hambat investasi,0,Bukan Clickbait,0.0065031266
5 hal menarik balkonjazz festival 2019 pasar balkon hingga ditutup yura yunita,1,Clickbait,0.9978842
kasus dugaan penipuan polisi akan periksa pendiri kaskus,0,Bukan Clickbait,0.0063506584
toyota calya dan daihatsu sigra terbaru meluncur siang ini,0,Clickbait,0.59808785
dubes australia habibie berani dalam transisi demokrasi ri,0,Bukan Clickbait,0.0050213956
bahagianya maguire bawa man united bungkam leicester,1,Bukan Clickbait,0.07609407
