title,label_score,prediksi,probabilitas
halmahera selatan diguncang gempa ini bedanya dengan guncangan juli,1,Clickbait,0.9993674
rival politik masuk kabinet pengamat ke depan tak perlu lagi ada pemilu,0,Bukan Clickbait,0.0021577054
jokowi pertimbangkan penerbitan perppu kpk ketua dpr itu urusan presiden dan dewan 2019 2024,0,Bukan Clickbait,0.0019073008
5 kata kata mutiara bj habibie semasa hidup yang menyentuh hati,1,Clickbait,0.99913234
putuskan suku bunga bi perhatikan faktor aramco dan the fed,0,Clickbait,0.7386633
bantah hambur hamburkan uang ternyata ini alasan uya kuya suka beli barang branded,1,Clickbait,0.99933136
dpr dijadwalkan sahkan revisi uu kpk hari ini,0,Bukan Clickbait,0.0009383247
valentino rossi keliling kota jelang digelarnya motogp san marino 2019,0,Bukan Clickbait,0.05665789
inggris uji kapal militer nirawak masa depan perang laut,0,Bukan Clickbait,0.0015021818
catat ini tanggal peluncuran vivo v17 pro dan spesifikasinya,1,Clickbait,0.9993135
penyanyi legendaris ida laila meninggal dunia,0,Bukan Clickbait,0.022892836
seungri terlihat sangat marah usai interogasi badan tambah berisi tuai makian,1,Clickbait,0.99755573
istana kirim surpres ke dpr mahasiswa menginap di kpk,0,Bukan Clickbait,0.0014564549
570 pelajar yang sempat demo di dpr dikembalikan ke orang tua,0,Bukan Clickbait,0.0012946781
jadwal liga champions rabu real madrid man city juventus,0,Bukan Clickbait,0.0019129205
keluarga mahasiwa korban demo kendari tolak temui polisi dan tuntut penangkapan pelaku,0,Bukan Clickbait,0.0015640202
ada buronan hingga anak sd polisi ciduk ratusan perusuh 30 september,1,Bukan Clickbait,0.0016363062
ceo big hit sebut dua lagu yang populerkan bts,1,Clickbait,0.91223645
ini permintaan terakhir bocah obesitas karawang dengan berat 110 kg sebelum meninggal,1,Clickbait,0.99935824
bakal terapkan jalan berbayar pengamat tangerang lebih maju,0,Bukan Clickbait,0.0019100168
mahasiswa cirebon demo tolak revisi uu kpk dan karhutla,0,Bukan Clickbait,0.0013061689
harga minyak melonjak brent dipatok usd69 02 per barel,0,Bukan Clickbait,0.0008304687
live streaming mola tv timnas indonesia vs thailand di kualifikasi piala dunia 2022 malam ini,0,Bukan Clickbait,0.0013518075
kabut asap selimuti riau polri tetapkan 47 tersangka,0,Bukan Clickbait,0.0010292865
gubernur jabar dan kepala bekraf kampanyekan anti pembajakan,0,Bukan Clickbait,0.0009921376
tes bahasa tubuh wanita mana yang sembunyikan sesuatu temukan si pembohong,1,Clickbait,0.9992791
rugikan bank bumn rp 1 3 miliar 2 pembobol bank ini ditangkap polisi,0,Clickbait,0.9993026
terdampak kabut asap indonesia malaysia liburkan sekolah di sarawak,0,Bukan Clickbait,0.0011759732
anies sebut kondisi kesehatan habibie cukup berat,0,Bukan Clickbait,0.006418864
tni pln teken kerja sama pengamanan sistem ketenagalistrikan,0,Bukan Clickbait,0.0010098591
pesan terakhir bj habibie untuk reza rahadian,1,Clickbait,0.9980908
5 ganda putra terakhir indonesia yang juara china open,1,Clickbait,0.99879324
vebby palwinta akui sudah belajar taaruf siap segera nikah,1,Bukan Clickbait,0.16817237
harga minyak naik hampir 15 persen pasca serangan ke saudi aramco,0,Bukan Clickbait,0.001119918
digelar 6 juni di monas formula e diharapkan raup rp1 3 triliun,0,Bukan Clickbait,0.0010348428
gubernur khofifah gandeng isei kembangkan one pesantren one product,0,Bukan Clickbait,0.0011416918
gempa m 6 8 di ambon warga panik mengungsi ke tempat yang lebih tinggi,0,Bukan Clickbait,0.0011849689
puluhan mahasiswa akan kembali bermalam di kpk,0,Bukan Clickbait,0.0024921468
barbie kumalasari ungkap alasan lakukan sulam lesung pipi,1,Clickbait,0.99931216
rkuhp akan disosialisasikan selama 2 tahun setelah disahkan,0,Bukan Clickbait,0.0008571759
wwf indonesia karhutla 2019 tidak separah 2015 tapi,1,Clickbait,0.9706655
rachel vennya ikutan demo suarakan aspirasi soal ruu kuhp malah bikin ngakak karena ini,1,Clickbait,0.99926037
video mesum perselingkuhan 2 warga sumedang pemeran pria dan wanita sama sama telah berkeluarga,1,Clickbait,0.9972531
daftar 500 muslim berpengaruh di dunia said aqil di atas mohammed salah,1,Clickbait,0.99750924
in picture bandara syamsudin noor diselimuti kabut asap,0,Bukan Clickbait,0.16532062
jokowi setuju pegawai kpk jadi asn,0,Bukan Clickbait,0.03120364
posisi juventus terancam usai ditahan imbang lecce,0,Bukan Clickbait,0.004971137
massa mahasiswa turun ke jalan geruduk dprd banyumas tolak uu kpk rkuhp,0,Bukan Clickbait,0.00096372777
disdik sumsel soal libur sekolah karena asap tergantung masing masing daerah,0,Bukan Clickbait,0.0025893273
soundrenaline 2019 panggung pertama kolaborasi mocca ardhito,0,Bukan Clickbait,0.0011451921
sering beri kritikan jerinx sid bakal terima kolaborasi bareng via vallen dengan satu syarat,1,Clickbait,0.9780197
pakar ungkap analisis mengejutkan soal ekspresi bebby fey saat ibunda serangan jantung,1,Clickbait,0.99851507
suporter minta pssi evaluasi kinerja simon mcmenemy,0,Bukan Clickbait,0.0013699059
jokowi kita lalai soal kebakaran hutan dan kabut asap,0,Bukan Clickbait,0.071735166
kpai dorong belajar metode daring untuk anak korban kabut asap,0,Bukan Clickbait,0.0010194597
bnn jatim bekuk tiga tersangka pemilik 4 kg sabu saat naik bus,0,Bukan Clickbait,0.0028552671
kerap keluhkan investasi jokowi diminta tak terus terusan bandingkan indonesia dengan vietnam,0,Bukan Clickbait,0.1896438
kementerian pupr gandeng tni pelihara sungai di jabodetabek,0,Bukan Clickbait,0.0009978438
rupiah menguat ihsg naik ke level 6 372 81,0,Bukan Clickbait,0.0009235603
terungkap video porno di sumedang diperankan pasangan selingkuh,1,Clickbait,0.99917173
pemkab bolsel hadiri rakernas apkasi 2019,0,Bukan Clickbait,0.00076297554
gandhi fernando ejek artis skuter balik bela barbie kumalasari usai ikut ikutan nyindir ada apa,1,Clickbait,0.9993254
saat pertigaan colombo diduduki massa aksi gejayan memanggil,0,Bukan Clickbait,0.0057928213
sandra dewi akhirnya pamer wajah mikhael moeis ganteng banget,1,Clickbait,0.9253728
sempat tak bisa bicara rahangnya terbentur besi bahayakan kondisi nia daniaty ini penjelasan medis,1,Clickbait,0.99931455
rossi kaget para pembalap yamaha kompetitif di sirkuit misano,0,Bukan Clickbait,0.0719945
hotman paris pamer video bertemu adik haji isam bahas jet pribadi syahrini beri teguran,1,Clickbait,0.99915135
dokter ungkap bagian tubuh yang pas untuk ukur tekanan darah,1,Bukan Clickbait,0.26760417
tangani tumpahan minyak penutupan sumur yya1 ditarget akhir september 2019,0,Bukan Clickbait,0.00073532155
demo tolak ruu kuhp juga digelar ribuan mahasiswa tulungagung,0,Bukan Clickbait,0.0018781128
bima sakti sehari pemain timnas u 16 hanya pegang ponsel sejam,0,Bukan Clickbait,0.02933187
trump akhiri nego taliban proposal perdamaian afganistan mati,0,Bukan Clickbait,0.0014007777
megan fox akui pernah alami gangguan kesehatan mental,0,Bukan Clickbait,0.031072631
besok ketua umum fpi dipanggil sebagai saksi kasus dugaan makar,0,Bukan Clickbait,0.0060954993
pkl berjualan di trotoar dprd sarankan anies manfaatkan stasiun mrt,0,Bukan Clickbait,0.0013524881
ombudsman evaluasi kesiapaan kebijakan jaminan produk halal,0,Bukan Clickbait,0.0009740142
jeda internasional jadi ajang liburan bagi salah dan mane,0,Bukan Clickbait,0.1069526
minggu pagi kualitas udara jakarta posisi 3 terburuk di dunia,0,Bukan Clickbait,0.002049681
gempa kembali terjadi di ambon kali ini m 5 6,0,Bukan Clickbait,0.0010831249
polisi akan tilang motor masuk jalur cepat di jalan margonda,0,Bukan Clickbait,0.000999544
jokowi didesak tak setujui pengesahan rkuhp di paripurna,0,Bukan Clickbait,0.0013807563
marinir turun demo mereda mahasiswa terima kasih sudah lindungi kami dari pak polisi,0,Bukan Clickbait,0.49069113
ashton kutcher jadi saksi di persidangan kasus pembunuhan berantai,0,Bukan Clickbait,0.0035332157
maia estianty sukses ajak suami mbanyol begini irwan mussry ketahuan narsis di jet pribadi,1,Clickbait,0.999374
video patroli kopi cara polisi dekatkan diri dengan warga,1,Clickbait,0.999218
klasemen motogp 2019 jelang balapan di san marino,0,Bukan Clickbait,0.0011038493
pembahasan tertutup dpr diminta tunda pengesahan rkuhp,0,Bukan Clickbait,0.00085848453
ketika djanur lakukan perjudian dan evan dimas jadi cadangan,0,Clickbait,0.84597206
leeteuk super junior pamer otot sixpack buat fans terpana,1,Clickbait,0.9989635
dukung pembangunan nasional dengan penguatan jabatan fungsional,0,Bukan Clickbait,0.001934949
rusuh di jayapura prajurit tni praka zulkifli gugur akibat dibacok,0,Bukan Clickbait,0.0012175872
korsleting listrik satu rumah di cilandak ludes terbakar,0,Bukan Clickbait,0.0009517242
bmkg prediksi cuaca jakarta cerah hari ini,0,Bukan Clickbait,0.0011170655
nyaris kalah inter bermain imbang 1 1 kontra slavia praha,0,Bukan Clickbait,0.0013258252
taksi online gagal dapat stiker pengecualian ganjil genap,0,Bukan Clickbait,0.0016228635
chen exo tampilkan ekspresi penuh emosi di teaser comeback solo dear my dear,1,Clickbait,0.9969831
kisah raja minyak amerika serikat petik 8 kunci suksesnya,1,Clickbait,0.999065
meski menang southgate kecewa inggris kebobolan tiga gol,0,Bukan Clickbait,0.00134003
tol cikampek elevated diusulkan khusus untuk mobil dan bus,0,Bukan Clickbait,0.00092906266
sinopsis sinetron anak langit tayang senin 6 mei 2019,0,Bukan Clickbait,0.00088790397
kuasa hukum ahmad dhani siapkan permohonan penangguhan berisi jaminan dari prabowo,0,Bukan Clickbait,0.0015332783
wiranto bicarakan permasalahan papua saat temui eks menlu fiji,0,Bukan Clickbait,0.0056631165
ini alasan produser persona pilih iu jadi pemeran utama,1,Clickbait,0.9993405
sergio ramos minta izin hengkang dari real madrid,1,Bukan Clickbait,0.14959276
soal cuti rekreasi ruu pas kemenkum ham jabar nonton tv di lapas,0,Bukan Clickbait,0.004109461
wakil bupati morowali najamudin lantik penjabat kades dan anggota bpd,0,Bukan Clickbait,0.0009245656
kepala bnpb asap kebakaran hutan dan lahan pembunuh tidak langsung,0,Bukan Clickbait,0.0016071784
idol veteran ini tertangkap basah jual barang barang mahal pemberian fans,1,Clickbait,0.99926466
selalu diberitakan dari sisi negatif ini pesan barbie kumalasari untuk putrinya,1,Clickbait,0.999388
yusril pertimbangkan pbb gabung dengan partai islam,0,Bukan Clickbait,0.0044452194
demo 30 september siap digelar tni polri terjunkan 20 ribu aparat,0,Bukan Clickbait,0.001112547
bukti percakapan seungri bagikan foto wanita telanjang di grup chat,1,Clickbait,0.9987079
thiago silva sebut neymar bakal tetap jadi andalan psg,1,Bukan Clickbait,0.13016824
sinopsis sinetron cinta buta episode 74 75 tayang senin 8 april 2019,0,Bukan Clickbait,0.0008042387
mantan dirut petral jadi tersangka korupsi,0,Bukan Clickbait,0.067240216
filipina bakal kedatangan 3 000 unit dfsk super cab dari indonesia,0,Bukan Clickbait,0.0019992695
3 mantan ibu kota indonesia salah satunya di bireun,1,Clickbait,0.99935025
seulgi red velvet posting foto belanja di minimarket netizen indonesia salfok gara gara ini,1,Clickbait,0.99932265
ini rincian skema biaya pembangunan ibu kota baru,1,Clickbait,0.9993824
2020 honda jazz hybrid belum akan masuk ke indonesia,0,Bukan Clickbait,0.01042452
wawako maulana tutup semarak muharram kota jambi,0,Bukan Clickbait,0.0011384555
waspadai kebocoran stok ikan,0,Clickbait,0.9964645
sering quality time bersama keluarga ternyata ini 3 manfaatnya,1,Clickbait,0.9992717
punya kulit sensitif simak tips aplikasi makeup yang tepat berikut ini,1,Clickbait,0.999268
gerindra tak persoalkan pasal penghinaan presiden ini alasannya,1,Clickbait,0.9993567
pelanggar keluhkan sosialisasi ganjil genap dki sudah sebulan,0,Bukan Clickbait,0.00099039
lee jun ki pamer topengnya di moon lovers fans baper minta season 2,1,Clickbait,0.9913657
sati meninggal ditabrak mobil saat seberangi jalan tol,0,Bukan Clickbait,0.0035055333
pss sleman vs persipura jacksen tak ingin tren kemenangan mandek,0,Bukan Clickbait,0.0011243423
4 foto terbaru yeonwoo momoland setelah vakum wajah berubah,1,Clickbait,0.9993012
kemnaker menurunkan pengangguran melalui kegiatan job fair,0,Bukan Clickbait,0.0008900101
kemenhub antisipasi dampak kabut asap di kalimantan dan sumatera,0,Bukan Clickbait,0.0009886472
terungkap gelandang mu batal pindah ke psg gara gara neymar,1,Clickbait,0.9992982
ini alasan bogor dan bandung jadi kota favorit lomba sepeda,1,Clickbait,0.9993291
rumahnya dikabarkan berhantu begini jawaban uya kuya,1,Clickbait,0.999321
super junior pamerkan musik unik dan konsep keren dalam teaser mv comeback i think i,1,Clickbait,0.9989428
perut ditendang emak emak brayan bengkel dibegal warga pelakunya itu itu saja,1,Clickbait,0.99879897
pemadaman karhutla di muba sumsel terkendala akses sulit,0,Bukan Clickbait,0.000858865
pupr tol layang jakarta cikampek ii beroperasi november 2019,0,Bukan Clickbait,0.0007665864
masih di jerman pangeran charles ungkap tak sabar kunjungi anak meghan harry,0,Clickbait,0.8907468
sweeping pelajar smk yang ikut demo polisi temukan celurit dan pisau,0,Bukan Clickbait,0.0011998957
7 unggulan indonesia masuk jalur neraka di china open 2019,1,Clickbait,0.99924517
segera perpanjang kontrak gaji de gea samai gaji pogba,0,Bukan Clickbait,0.04944202
kebijakan opec tak berubah harga minyak naik jadi usd 62 59,0,Bukan Clickbait,0.0016063803
sebarkan kecanduan hape ratusan anak masuk rumah sakit jiwa,1,Clickbait,0.9724228
festival tanjung lesung berikut rangkaian acaranya,1,Clickbait,0.99730194
6 hal ini batasi pkl berjualan di trotoar,1,Clickbait,0.9993709
indosiar siapkan berbagai program unggulan lebaran,0,Bukan Clickbait,0.0029720427
minimalisir uji kir palsu pemprov dki luncurkan simpel pkb,0,Bukan Clickbait,0.010990524
baru banget rilis iphone 11 sudah kecewakan pengguna asia,1,Clickbait,0.9796698
kembangkan umkm bri kucurkan kur rp67 6 triliun,0,Bukan Clickbait,0.0008981122
5 809 personel hercules hingga helikopter disiagakan atasi kebakaran di riau,0,Bukan Clickbait,0.0025573445
bkkbn tegaskan masyarakat yang ingin kb harus terlayani,0,Bukan Clickbait,0.0009837418
djarum larang atletnya merokok,0,Bukan Clickbait,0.011510189
potong honor pegawai hingga 25 kepala puskesmas di labuhanbatu kena ott,0,Bukan Clickbait,0.0013930964
anis mata dan fahri hamzah akan gabung partai gelora,0,Bukan Clickbait,0.002505157
sering ditinggal aktivitas ibunya anak anak cornelia agatha khawatir,0,Bukan Clickbait,0.05816834
reaksi kocak tom holland usai spider man resmi kembali ke mcu,1,Clickbait,0.99922955
jjc pastikan konstruksi tol layang jakarta cikampek tuntas september,0,Bukan Clickbait,0.0009218596
agen jorginho bakal setia dengan chelsea,0,Clickbait,0.91131556
besok vivo akan rilis z1 pro versi 128 gb di indonesia,0,Bukan Clickbait,0.0017408585
viral penyanyi tiga setia gara mengaku alami kdrt di amerika serikat,1,Clickbait,0.9992687
pengamat penolakan revisi uu kpk bertentangan konstitusi,0,Bukan Clickbait,0.0015032708
langkat heboh balita disiksa digantung hingga tewas oleh ayah tiri,1,Clickbait,0.999199
cerita nicky tirta punya anak yang posesif,1,Clickbait,0.99908876
hadapi era robot generali indonesia tawarkan perencanaan pendidikan anak,0,Bukan Clickbait,0.0012950494
kpk panggil pejabat pupr terkait kasus proyek air minum yang jerat rizal djalil,0,Bukan Clickbait,0.0014687147
hatem ben arfa dan 7 pemain bintang yang tak punya klub,1,Clickbait,0.9978071
muhammadiyah presiden sebaiknya tak terbitkan surpres,0,Bukan Clickbait,0.0014027241
sofyan djalil ancam spekulan tanah bisa dijerat pidana,0,Bukan Clickbait,0.0012100552
aplikasi basabali wiki raih penghargaan literasi unesco 2019,0,Bukan Clickbait,0.0012117225
mantan gubernur abraham octavianus atururi wafat rakyat papua barat berduka,0,Bukan Clickbait,0.0010225802
di era habibie rupiah bisa di bawah rp 8 000 per dolar as,0,Bukan Clickbait,0.005100936
dua kecelakaan di tol cipularang truk terbakar di km 91,0,Bukan Clickbait,0.0011328042
mendagri masih dalami permintaan pemekaran papua,0,Bukan Clickbait,0.0012276821
jadi korban perkosaan kenapa barbie nouva tak lapor polisi,1,Clickbait,0.9992799
pekan ke empat oktober 2019 nilai kapitalisasi pasar rp7 190 749 triliun,0,Bukan Clickbait,0.0008821536
ronaldo buka bukaan saat wawancara 9 hal ini penting diketahui,1,Clickbait,0.99938285
daftar proyek besar besaran untuk ultah jimin bts di korsel dan dunia bikin melongo,1,Clickbait,0.99910563
bkkbn fokuskan pelayanan kb di perbatasan jateng jatim,0,Bukan Clickbait,0.00089197024
menteri susi harga ayam dan daging mahal ayo makan ikan,1,Clickbait,0.994524
sidang vonis prada deri yang mutilasi fera oktaria dijaga ketat tni,0,Bukan Clickbait,0.0016140606
driver grabcar bisa beli rumah dengan bunga kpr tetap ini syaratnya,1,Clickbait,0.9993351
puluhan orangutan di nyaru menteng terkena ispa akibat kabut asap,0,Bukan Clickbait,0.001468882
wagub jabar apresiasi pengelola bank sampah hade jaya di garut,0,Bukan Clickbait,0.0012641341
ada trotoar di tengah jalan kalimalang dki punya tol becakayu,0,Bukan Clickbait,0.023764813
mn kahmi hanya r saddam al jihad ketua umum pb hmi yang sah,0,Bukan Clickbait,0.0021217654
asisten pribadi meski sakit bj habibie masih pikirkan negara,1,Bukan Clickbait,0.24483234
pks dki tegaskan dprd 2019 2024 tak bentuk pansus wagub,0,Bukan Clickbait,0.0012119598
unggah hasil jepretan reino barack syahrini anggun di pematang sawah,0,Clickbait,0.997291
kisah bayi spesial yang lahir serba 9 11,1,Clickbait,0.9986442
bali jadi daerah perintis berbasis kendaraan listrik,0,Bukan Clickbait,0.005818889
arsenal bikin kesalahan fatal jual iwobi,1,Clickbait,0.84354085
nokia 7 2 mendarat di india penjualan dimulai 23 september,0,Bukan Clickbait,0.0012831789
simpang siur label halal daging impor ini respons ginsi,1,Clickbait,0.99937505
digrebeg di hotel bersama ridho illahi chagii amelia akui salah dan khilaf,0,Clickbait,0.8777899
sandiaga uno ingin istirahat dari politik,0,Bukan Clickbait,0.011637962
revisi uu pemasyarakatan permudah koruptor bebas,0,Bukan Clickbait,0.0034573164
panglima tni peroleh doktor kehormatan dari uns jumat ini,0,Bukan Clickbait,0.0013917165
pemerintah masih batasi orang asing masuk papua dan papua barat,0,Bukan Clickbait,0.0012426949
pondok pesantren nurul huda hidupkan desa kertawangunan,0,Bukan Clickbait,0.00097107125
hasil bola uji coba brasil vs peru 0 1 simak 5 fakta ini,1,Clickbait,0.99934024
jimmy simanjuntak bertekad bawa akpi kembali ke marwahnya,0,Bukan Clickbait,0.0050222557
sri mulyani akan pantau neraca perdagangan dari sisi regional dan global,0,Bukan Clickbait,0.0011765435
madura united tahan imbang barito putera,0,Bukan Clickbait,0.0010072859
kasus suap pt angkasa pura ii ini sederet nama yang diperiksa,1,Clickbait,0.9993839
polisi selidiki transaksi keuangan dari rekening veronica koman,0,Bukan Clickbait,0.0011016824
awkarin kembali jadi panutan saat ajak bersih bersih sampah pasca demo mahasiswa,1,Clickbait,0.8925863
pengamat jalan berbayar lebih efektif kurangi macet ketimbang ganjil genap,0,Bukan Clickbait,0.0018947573
ylki desak sri mulyani segera sahkan cukai rokok baru,0,Bukan Clickbait,0.0012790437
menhub selidiki konflik sriwijaya air dengan citilink indonesia,0,Bukan Clickbait,0.001477831
warganet ramaikan peluncuran iphone 11 dengan meme kocak,1,Clickbait,0.9279092
in picture pemprov dki hentikan lelang tender erp,0,Bukan Clickbait,0.122931466
manfaatkan karhutla sindikat internasional gagal selundupkan sabu ke jakarta,0,Bukan Clickbait,0.0017207338
26 atlet bakal tampil di kejuaraan dunia badminton junior 2019,0,Bukan Clickbait,0.004116551
sandiaga uno balik ke gerindra ini kata fadli zon,1,Clickbait,0.9993723
selasa terkelam nenek viral yang gendong jenazah cucu di cilincing merasa ditolong 3 malaikat,1,Clickbait,0.99909866
jawaban kim chaewon iz one via ask fm jadi sorotan gara gara berisi hinaan,1,Clickbait,0.999035
shandy aulia pamer baby bump tampil dengan bikini hingga dress transparan,1,Clickbait,0.9648192
genjot investasi jokowi izinkan kepala bkpm marahi menteri,0,Bukan Clickbait,0.046618454
penghasilan verrell bramasta 3 bulan jadi youtuber bisa beli 2 mobil,1,Clickbait,0.74732447
hadapi risiko resesi ojk ekonomi indonesia kuat,0,Bukan Clickbait,0.0010666222
bnpb ajak para periset buat alat penanggulangan karhutla,0,Bukan Clickbait,0.0011766152
proses pembangunan belum selesai atap tk negeri di semin sudah roboh,0,Bukan Clickbait,0.00094321126
perum perindo targetkan ekspor hingga 22 juta dollar as di 2019,0,Bukan Clickbait,0.00079645665
walkot surabaya risma curi perhatian kenakan hanbok saat terima penghargaan,1,Bukan Clickbait,0.02706249
jokowi bertolak ke riau rapat hingga tinjau lokasi karhutla,0,Bukan Clickbait,0.0011850931
komdis pssi jatuhkan denda rp300 juta kepada persib,0,Bukan Clickbait,0.0014883371
berprofesi sebagai dokter bedah tompi akui pernah sedot lemak perutnya sendiri,1,Bukan Clickbait,0.10689234
dibantai psg real madrid telan rekor terburuk sejak 2003,0,Bukan Clickbait,0.009332752
mld jazz project kembali lahirkan sederet musisi jazz baru,0,Bukan Clickbait,0.15556714
tokoh papua minta jokowi bangun istana presiden di papua,0,Bukan Clickbait,0.0033540367
di depan jokowi hipmi tak minta jatah menteri tapi,1,Clickbait,0.99872214
pendiri kaskus dilaporkan ke polisi diduga terkait kasus penipuan,0,Bukan Clickbait,0.007415593
peduli anak pemkab lingga peringati han 2019 di pantai,0,Bukan Clickbait,0.00080913695
gppu indonesia minim label ayam halal,0,Bukan Clickbait,0.0018149553
ganjil genap dinilai belum berdampak ke penumpang mrt,0,Bukan Clickbait,0.0011105817
indodana incar pembiayaan produktif,0,Bukan Clickbait,0.0013937617
bappenas ruang terbuka hijau ibu kota baru 50 persen,0,Bukan Clickbait,0.0009330973
zidane isyaratkan hazard saat hadapi psg,0,Bukan Clickbait,0.3289366
sara wijayanto dan ana cikey ungkap upah para penyebar santet,1,Bukan Clickbait,0.10497693
jadwal timnas indonesia vs thailand di kualifikasi piala dunia 2022 siaran langsung televisi,0,Bukan Clickbait,0.001769512
kemenhub kereta semi cepat jakarta surabaya dibangun 2023,0,Bukan Clickbait,0.00076619384
sekjen pbb aneksasi tepi barat langgar hukum internasional,0,Bukan Clickbait,0.0021765137
cegah resesi ojk diminta bertindak atasi sektor keuangan,0,Bukan Clickbait,0.0011303675
menilik jembatan barelang yang diprakarsai bj habibie kini jadi ikon kota batam,1,Clickbait,0.93485403
5 cara mengakhiri hubungan toxic jangan ragu ragu,1,Clickbait,0.99933475
tanah yang keluarkan api di ponorogo bekas ditanami jagung dan ketela,0,Bukan Clickbait,0.0011988037
top 3 tekno bocoran informasi spesifikasi fitur dan harga iphone 11,1,Clickbait,0.9990096
seksinya pacar cristiano ronaldo georgina rodriguez saat sesi foto busana transparan,1,Clickbait,0.9991966
cek di sini ini sejumlah aturan cuti melahirkan bagi cpns,1,Clickbait,0.9993955
impulse buying alasan exsport resmi garap pasar perempuan,0,Clickbait,0.9992532
beredar kabar bj habibie meninggal suasana rspad sepi,0,Clickbait,0.99221605
tim piala davis indonesia optimistis hadapi selandia baru,0,Bukan Clickbait,0.0008786174
video tak boleh ngutang di warung putra elvy sukaesih ngamuk,1,Clickbait,0.9991725
karhutla anggota dpr salahkan klhk,0,Bukan Clickbait,0.0027446384
sby jenguk bj habibie di rspad gatot soebroto,0,Bukan Clickbait,0.004593223
terkini kasus vina garut v terpaksa agar tak diselingkuhi rayya justru main dengan cewek lain,1,Clickbait,0.9994192
dpr keluhkan pimpinan kpk anggap anarko hingga inkonstitusional,0,Bukan Clickbait,0.001557967
dpr bentuk pansus pengkajian pemindahan ibu kota,0,Bukan Clickbait,0.0009458087
presiden dan dpr setuju melawan saat penggusuran bakal dipenjara dan denda rp500 juta,0,Bukan Clickbait,0.004292765
upaya turunkan angka stunting kemkominfo sosialisasikan penggunaan bantuan sosial,0,Bukan Clickbait,0.0010233559
cerita soal bj habibie dan krisis 1998,1,Clickbait,0.9988662
ombudsman skema polisi hadapi demo perlu dievaluasi,0,Bukan Clickbait,0.001202173
korban kecelakaan maut tol jagorawi dirawat intensif polisi belum tetapkan tersangka,0,Bukan Clickbait,0.0010052305
kerja keras ji sung di lokasi syuting doctor john bikin kagum aktor arthdal chronicles ini,1,Clickbait,0.99932325
deddy corbuzier pamer foto gagah berotot hingga ramai disangka patung manekin,1,Clickbait,0.9989504
bea cukai makasar dan bnn kejar penyelundup ganja,0,Bukan Clickbait,0.0009562716
mesir tangkap 1 000 an orang usai aksi demo gulingkan presiden sisi,0,Bukan Clickbait,0.0011520978
sinopsis sinetron cinta buta tayang kamis 2 mei 2019,0,Bukan Clickbait,0.00087757985
pembangunan embung bisa jadi solusi mitigasi kekeringan,0,Bukan Clickbait,0.001411748
tertinggal jauh dari marquez di motogp 2019 dovizioso pilih fokus persiapkan musim depan,0,Bukan Clickbait,0.0034133724
10 persiapan penting sebelum masuk area jicomfest 2019,1,Clickbait,0.999094
jerinx sid digoda orang ketiga nora alexandra marah besar,1,Clickbait,0.6215308
ruben onsu hormati para pendemo rukuhp tapi tidak untuk pelajar sekolah,1,Clickbait,0.8613835
asap masuk negeri jiran malaysia tawarkan pemadaman karhutla,0,Bukan Clickbait,0.000906488
nick jonas ulang tahun pesan cinta dari priyanka chopra romantis banget,1,Clickbait,0.9511342
celah di instagram bikin pengguna bisa bagikan postingan privat,0,Clickbait,0.91306555
hot gosip nikita mirzani joget tanpa bra hingga deretan artis pindah agama,1,Clickbait,0.9991799
pasang status single inilah saat terakhir kehidupan novy chardon,1,Clickbait,0.9993455
video korban tewas innova vs bus mira di nganjuk sebelum tabrakan nanti buat cerita kecelakaan,1,Clickbait,0.9993795
liga champions shakthar vs man city panggung buat cancelo,0,Bukan Clickbait,0.004409879
jokowi kirim surpres ruu kpk ke dpr,0,Bukan Clickbait,0.0014858348
mendagri bj habibie milik masyarakat dan bangsa indonesia,0,Bukan Clickbait,0.014104811
mnc sekuritas resmikan galeri investasi bei universitas riau kepulauan,0,Bukan Clickbait,0.000870579
seekor tokek recoki duterte saat berpidato,1,Bukan Clickbait,0.027317068
korban tumpahan minyak pertamina dapat kompensasi rp 900 ribu per bulan,0,Bukan Clickbait,0.0010963049
smp sma ar rohmah putri gelar overseas malaysia singapura,0,Bukan Clickbait,0.0011502047
polisi dalami keterkaitan tersangka dalang rusuh jayapura dan benny wenda,0,Bukan Clickbait,0.001425672
tren investor tunggal di portfolio reksa dana semakin marak,0,Bukan Clickbait,0.016637456
masyarakat ramai datangi kediaman bj habibie,0,Bukan Clickbait,0.013802626
ihsg diprediksi menguat seiring meredanya sentimen timur tengah,0,Bukan Clickbait,0.001148774
pengacara fans produce x 101 cemas kebenaran sulit terungkap meski polisi yakin ada manipulasi,1,Clickbait,0.95500755
mv feel special gagal pecahkan rekor views twice sebelumnya inikah alasannya,1,Clickbait,0.9993044
breaking news anggota okp dan prajurit tni bentrok di marendal,1,Bukan Clickbait,0.012509876
spanduknya bertebaran di solo gibran bukan dari saya,0,Bukan Clickbait,0.13747117
penggemar heboh donghae bocorkan super junior bakal gelar super show 8 di jakarta,1,Clickbait,0.9975636
bangun jalur pedestrian ratusan pkl di suryakancana bogor ditertibkan,0,Bukan Clickbait,0.0011352844
bupati morowali kades harus mampu tingkatkan kesejahteraan masyarakat,0,Bukan Clickbait,0.0008814491
jokowi akan usulkan revisi 74 undang undang yang hambat investasi,0,Bukan Clickbait,0.0017286408
5 hal menarik balkonjazz festival 2019 pasar balkon hingga ditutup yura yunita,1,Clickbait,0.999281
