title,label_score,prediksi,probabilitas
jokowi pertimbangkan penerbitan perppu kpk ketua dpr itu urusan presiden dan dewan 2019 2024,0,Bukan Clickbait,0.019496817
5 kata kata mutiara bj habibie semasa hidup yang menyentuh hati,1,Clickbait,0.9987225
putuskan suku bunga bi perhatikan faktor aramco dan the fed,0,Clickbait,0.8712915
bantah hambur hamburkan uang ternyata ini alasan uya kuya suka beli barang branded,1,Clickbait,0.99886775
dpr dijadwalkan sahkan revisi uu kpk hari ini,0,Bukan Clickbait,0.001471336
valentino rossi keliling kota jelang digelarnya motogp san marino 2019,0,Bukan Clickbait,0.0037566596
inggris uji kapal militer nirawak masa depan perang laut,0,Bukan Clickbait,0.0016250615
catat ini tanggal peluncuran vivo v17 pro dan spesifikasinya,1,Clickbait,0.9985133
penyanyi legendaris ida laila meninggal dunia,0,Clickbait,0.6596321
seungri terlihat sangat marah usai interogasi badan tambah berisi tuai makian,1,Clickbait,0.972969
istana kirim surpres ke dpr mahasiswa menginap di kpk,0,Bukan Clickbait,0.0020580678
570 pelajar yang sempat demo di dpr dikembalikan ke orang tua,0,Bukan Clickbait,0.03233533
jadwal liga champions rabu real madrid man city juventus,0,Bukan Clickbait,0.0019961114
keluarga mahasiwa korban demo kendari tolak temui polisi dan tuntut penangkapan pelaku,0,Bukan Clickbait,0.0030897537
ada buronan hingga anak sd polisi ciduk ratusan perusuh 30 september,1,Bukan Clickbait,0.11587671
ceo big hit sebut dua lagu yang populerkan bts,1,Clickbait,0.7154939
ini permintaan terakhir bocah obesitas karawang dengan berat 110 kg sebelum meninggal,1,Clickbait,0.99880946
bakal terapkan jalan berbayar pengamat tangerang lebih maju,0,Bukan Clickbait,0.35677123
mahasiswa cirebon demo tolak revisi uu kpk dan karhutla,0,Bukan Clickbait,0.0015701291
harga minyak melonjak brent dipatok usd69 02 per barel,0,Bukan Clickbait,0.0011969005
live streaming mola tv timnas indonesia vs thailand di kualifikasi piala dunia 2022 malam ini,0,Bukan Clickbait,0.028805023
kabut asap selimuti riau polri tetapkan 47 tersangka,0,Bukan Clickbait,0.0014010292
gubernur jabar dan kepala bekraf kampanyekan anti pembajakan,0,Bukan Clickbait,0.0015037747
tes bahasa tubuh wanita mana yang sembunyikan sesuatu temukan si pembohong,1,Clickbait,0.9959636
rugikan bank bumn rp 1 3 miliar 2 pembobol bank ini ditangkap polisi,0,Clickbait,0.9950334
terdampak kabut asap indonesia malaysia liburkan sekolah di sarawak,0,Bukan Clickbait,0.0034554768
anies sebut kondisi kesehatan habibie cukup berat,0,Bukan Clickbait,0.024050597
tni pln teken kerja sama pengamanan sistem ketenagalistrikan,0,Bukan Clickbait,0.0015917722
pesan terakhir bj habibie untuk reza rahadian,1,Clickbait,0.99312735
5 ganda putra terakhir indonesia yang juara china open,1,Clickbait,0.99871206
vebby palwinta akui sudah belajar taaruf siap segera nikah,1,Bukan Clickbait,0.2593158
harga minyak naik hampir 15 persen pasca serangan ke saudi aramco,0,Bukan Clickbait,0.0013190781
digelar 6 juni di monas formula e diharapkan raup rp1 3 triliun,0,Bukan Clickbait,0.0019423475
gubernur khofifah gandeng isei kembangkan one pesantren one product,0,Bukan Clickbait,0.0017583115
gempa m 6 8 di ambon warga panik mengungsi ke tempat yang lebih tinggi,0,Bukan Clickbait,0.015766002
puluhan mahasiswa akan kembali bermalam di kpk,0,Bukan Clickbait,0.0013262117
barbie kumalasari ungkap alasan lakukan sulam lesung pipi,1,Clickbait,0.99865365
rkuhp akan disosialisasikan selama 2 tahun setelah disahkan,0,Bukan Clickbait,0.0016842737
wwf indonesia karhutla 2019 tidak separah 2015 tapi,1,Clickbait,0.95280004
rachel vennya ikutan demo suarakan aspirasi soal ruu kuhp malah bikin ngakak karena ini,1,Clickbait,0.99877423
video mesum perselingkuhan 2 warga sumedang pemeran pria dan wanita sama sama telah berkeluarga,1,Clickbait,0.998543
daftar 500 muslim berpengaruh di dunia said aqil di atas mohammed salah,1,Clickbait,0.988042
in picture bandara syamsudin noor diselimuti kabut asap,0,Bukan Clickbait,0.0017377232
jokowi setuju pegawai kpk jadi asn,0,Bukan Clickbait,0.004280651
posisi juventus terancam usai ditahan imbang lecce,0,Bukan Clickbait,0.031330537
massa mahasiswa turun ke jalan geruduk dprd banyumas tolak uu kpk rkuhp,0,Bukan Clickbait,0.0018979504
disdik sumsel soal libur sekolah karena asap tergantung masing masing daerah,0,Bukan Clickbait,0.005031134
soundrenaline 2019 panggung pertama kolaborasi mocca ardhito,0,Bukan Clickbait,0.030560689
sering beri kritikan jerinx sid bakal terima kolaborasi bareng via vallen dengan satu syarat,1,Clickbait,0.9984181
pakar ungkap analisis mengejutkan soal ekspresi bebby fey saat ibunda serangan jantung,1,Clickbait,0.99465007
suporter minta pssi evaluasi kinerja simon mcmenemy,0,Bukan Clickbait,0.0014339725
jokowi kita lalai soal kebakaran hutan dan kabut asap,0,Bukan Clickbait,0.0024694167
kpai dorong belajar metode daring untuk anak korban kabut asap,0,Bukan Clickbait,0.0035193576
bnn jatim bekuk tiga tersangka pemilik 4 kg sabu saat naik bus,0,Bukan Clickbait,0.002753826
kerap keluhkan investasi jokowi diminta tak terus terusan bandingkan indonesia dengan vietnam,0,Bukan Clickbait,0.0035836399
kementerian pupr gandeng tni pelihara sungai di jabodetabek,0,Bukan Clickbait,0.0017811685
rupiah menguat ihsg naik ke level 6 372 81,0,Bukan Clickbait,0.001210386
terungkap video porno di sumedang diperankan pasangan selingkuh,1,Clickbait,0.9977537
pemkab bolsel hadiri rakernas apkasi 2019,0,Bukan Clickbait,0.0011605965
gandhi fernando ejek artis skuter balik bela barbie kumalasari usai ikut ikutan nyindir ada apa,1,Clickbait,0.9988563
saat pertigaan colombo diduduki massa aksi gejayan memanggil,0,Clickbait,0.9967211
sandra dewi akhirnya pamer wajah mikhael moeis ganteng banget,1,Clickbait,0.9981838
sempat tak bisa bicara rahangnya terbentur besi bahayakan kondisi nia daniaty ini penjelasan medis,1,Clickbait,0.998858
rossi kaget para pembalap yamaha kompetitif di sirkuit misano,0,Clickbait,0.958937
hotman paris pamer video bertemu adik haji isam bahas jet pribadi syahrini beri teguran,1,Clickbait,0.9934824
dokter ungkap bagian tubuh yang pas untuk ukur tekanan darah,1,Bukan Clickbait,0.2647708
tangani tumpahan minyak penutupan sumur yya1 ditarget akhir september 2019,0,Bukan Clickbait,0.0020221197
demo tolak ruu kuhp juga digelar ribuan mahasiswa tulungagung,0,Bukan Clickbait,0.0019200871
bima sakti sehari pemain timnas u 16 hanya pegang ponsel sejam,0,Clickbait,0.9702276
trump akhiri nego taliban proposal perdamaian afganistan mati,0,Bukan Clickbait,0.0014857075
megan fox akui pernah alami gangguan kesehatan mental,0,Clickbait,0.9750734
besok ketua umum fpi dipanggil sebagai saksi kasus dugaan makar,0,Bukan Clickbait,0.0024331978
pkl berjualan di trotoar dprd sarankan anies manfaatkan stasiun mrt,0,Bukan Clickbait,0.007821275
ombudsman evaluasi kesiapaan kebijakan jaminan produk halal,0,Bukan Clickbait,0.028998522
jeda internasional jadi ajang liburan bagi salah dan mane,0,Clickbait,0.99800307
minggu pagi kualitas udara jakarta posisi 3 terburuk di dunia,0,Bukan Clickbait,0.0019525376
gempa kembali terjadi di ambon kali ini m 5 6,0,Bukan Clickbait,0.37791887
polisi akan tilang motor masuk jalur cepat di jalan margonda,0,Bukan Clickbait,0.0012211476
jokowi didesak tak setujui pengesahan rkuhp di paripurna,0,Bukan Clickbait,0.0013685732
marinir turun demo mereda mahasiswa terima kasih sudah lindungi kami dari pak polisi,0,Bukan Clickbait,0.22328675
ashton kutcher jadi saksi di persidangan kasus pembunuhan berantai,0,Bukan Clickbait,0.00431545
maia estianty sukses ajak suami mbanyol begini irwan mussry ketahuan narsis di jet pribadi,1,Clickbait,0.9987709
video patroli kopi cara polisi dekatkan diri dengan warga,1,Clickbait,0.998102
klasemen motogp 2019 jelang balapan di san marino,0,Bukan Clickbait,0.0012419441
pembahasan tertutup dpr diminta tunda pengesahan rkuhp,0,Bukan Clickbait,0.0011736372
ketika djanur lakukan perjudian dan evan dimas jadi cadangan,0,Clickbait,0.88299185
leeteuk super junior pamer otot sixpack buat fans terpana,1,Clickbait,0.99653375
dukung pembangunan nasional dengan penguatan jabatan fungsional,0,Bukan Clickbait,0.002216511
rusuh di jayapura prajurit tni praka zulkifli gugur akibat dibacok,0,Bukan Clickbait,0.0017766317
korsleting listrik satu rumah di cilandak ludes terbakar,0,Bukan Clickbait,0.0025086019
bmkg prediksi cuaca jakarta cerah hari ini,0,Clickbait,0.78041357
nyaris kalah inter bermain imbang 1 1 kontra slavia praha,0,Bukan Clickbait,0.008779399
taksi online gagal dapat stiker pengecualian ganjil genap,0,Bukan Clickbait,0.3767862
chen exo tampilkan ekspresi penuh emosi di teaser comeback solo dear my dear,1,Clickbait,0.99795973
kisah raja minyak amerika serikat petik 8 kunci suksesnya,1,Clickbait,0.9981141
meski menang southgate kecewa inggris kebobolan tiga gol,0,Clickbait,0.7766617
tol cikampek elevated diusulkan khusus untuk mobil dan bus,0,Bukan Clickbait,0.0013337554
sinopsis sinetron anak langit tayang senin 6 mei 2019,0,Bukan Clickbait,0.0012973442
kuasa hukum ahmad dhani siapkan permohonan penangguhan berisi jaminan dari prabowo,0,Bukan Clickbait,0.001498856
wiranto bicarakan permasalahan papua saat temui eks menlu fiji,0,Bukan Clickbait,0.0740624
ini alasan produser persona pilih iu jadi pemeran utama,1,Clickbait,0.99883527
sergio ramos minta izin hengkang dari real madrid,1,Bukan Clickbait,0.00464955
soal cuti rekreasi ruu pas kemenkum ham jabar nonton tv di lapas,0,Bukan Clickbait,0.008313833
wakil bupati morowali najamudin lantik penjabat kades dan anggota bpd,0,Bukan Clickbait,0.0018817936
kepala bnpb asap kebakaran hutan dan lahan pembunuh tidak langsung,0,Bukan Clickbait,0.0015750463
idol veteran ini tertangkap basah jual barang barang mahal pemberian fans,1,Clickbait,0.99860686
selalu diberitakan dari sisi negatif ini pesan barbie kumalasari untuk putrinya,1,Clickbait,0.9988689
yusril pertimbangkan pbb gabung dengan partai islam,0,Bukan Clickbait,0.0017142621
demo 30 september siap digelar tni polri terjunkan 20 ribu aparat,0,Bukan Clickbait,0.0013812976
bukti percakapan seungri bagikan foto wanita telanjang di grup chat,1,Clickbait,0.998623
thiago silva sebut neymar bakal tetap jadi andalan psg,1,Clickbait,0.8841832
sinopsis sinetron cinta buta episode 74 75 tayang senin 8 april 2019,0,Bukan Clickbait,0.0012557111
mantan dirut petral jadi tersangka korupsi,0,Bukan Clickbait,0.0051378994
filipina bakal kedatangan 3 000 unit dfsk super cab dari indonesia,0,Bukan Clickbait,0.04289485
3 mantan ibu kota indonesia salah satunya di bireun,1,Clickbait,0.99862766
seulgi red velvet posting foto belanja di minimarket netizen indonesia salfok gara gara ini,1,Clickbait,0.9988914
ini rincian skema biaya pembangunan ibu kota baru,1,Clickbait,0.9987863
2020 honda jazz hybrid belum akan masuk ke indonesia,0,Bukan Clickbait,0.0027377724
wawako maulana tutup semarak muharram kota jambi,0,Bukan Clickbait,0.0014354605
waspadai kebocoran stok ikan,0,Clickbait,0.994532
sering quality time bersama keluarga ternyata ini 3 manfaatnya,1,Clickbait,0.99888414
punya kulit sensitif simak tips aplikasi makeup yang tepat berikut ini,1,Clickbait,0.99883837
gerindra tak persoalkan pasal penghinaan presiden ini alasannya,1,Clickbait,0.9988501
pelanggar keluhkan sosialisasi ganjil genap dki sudah sebulan,0,Bukan Clickbait,0.003236363
lee jun ki pamer topengnya di moon lovers fans baper minta season 2,1,Clickbait,0.99754274
sati meninggal ditabrak mobil saat seberangi jalan tol,0,Bukan Clickbait,0.010808614
pss sleman vs persipura jacksen tak ingin tren kemenangan mandek,0,Bukan Clickbait,0.0734722
4 foto terbaru yeonwoo momoland setelah vakum wajah berubah,1,Clickbait,0.99876416
kemnaker menurunkan pengangguran melalui kegiatan job fair,0,Bukan Clickbait,0.0014937416
kemenhub antisipasi dampak kabut asap di kalimantan dan sumatera,0,Bukan Clickbait,0.0012861682
terungkap gelandang mu batal pindah ke psg gara gara neymar,1,Clickbait,0.99870515
ini alasan bogor dan bandung jadi kota favorit lomba sepeda,1,Clickbait,0.99881786
rumahnya dikabarkan berhantu begini jawaban uya kuya,1,Clickbait,0.9988207
super junior pamerkan musik unik dan konsep keren dalam teaser mv comeback i think i,1,Clickbait,0.99830663
perut ditendang emak emak brayan bengkel dibegal warga pelakunya itu itu saja,1,Clickbait,0.9987643
pemadaman karhutla di muba sumsel terkendala akses sulit,0,Bukan Clickbait,0.0027616366
pupr tol layang jakarta cikampek ii beroperasi november 2019,0,Bukan Clickbait,0.0012449151
masih di jerman pangeran charles ungkap tak sabar kunjungi anak meghan harry,0,Clickbait,0.9898128
sweeping pelajar smk yang ikut demo polisi temukan celurit dan pisau,0,Clickbait,0.6561356
7 unggulan indonesia masuk jalur neraka di china open 2019,1,Clickbait,0.9960936
segera perpanjang kontrak gaji de gea samai gaji pogba,0,Bukan Clickbait,0.0031998863
kebijakan opec tak berubah harga minyak naik jadi usd 62 59,0,Bukan Clickbait,0.0016756983
sebarkan kecanduan hape ratusan anak masuk rumah sakit jiwa,1,Clickbait,0.92868495
festival tanjung lesung berikut rangkaian acaranya,1,Clickbait,0.99423295
6 hal ini batasi pkl berjualan di trotoar,1,Clickbait,0.9987436
indosiar siapkan berbagai program unggulan lebaran,0,Bukan Clickbait,0.0074816896
minimalisir uji kir palsu pemprov dki luncurkan simpel pkb,0,Bukan Clickbait,0.0017946059
baru banget rilis iphone 11 sudah kecewakan pengguna asia,1,Clickbait,0.9984546
kembangkan umkm bri kucurkan kur rp67 6 triliun,0,Bukan Clickbait,0.0015605652
5 809 personel hercules hingga helikopter disiagakan atasi kebakaran di riau,0,Clickbait,0.9702973
bkkbn tegaskan masyarakat yang ingin kb harus terlayani,0,Bukan Clickbait,0.0020398563
djarum larang atletnya merokok,0,Bukan Clickbait,0.3784445
potong honor pegawai hingga 25 kepala puskesmas di labuhanbatu kena ott,0,Bukan Clickbait,0.36598873
anis mata dan fahri hamzah akan gabung partai gelora,0,Clickbait,0.94462913
sering ditinggal aktivitas ibunya anak anak cornelia agatha khawatir,0,Clickbait,0.9955319
reaksi kocak tom holland usai spider man resmi kembali ke mcu,1,Clickbait,0.9952271
jjc pastikan konstruksi tol layang jakarta cikampek tuntas september,0,Bukan Clickbait,0.0012381268
agen jorginho bakal setia dengan chelsea,0,Clickbait,0.60139334
besok vivo akan rilis z1 pro versi 128 gb di indonesia,0,Bukan Clickbait,0.003615364
viral penyanyi tiga setia gara mengaku alami kdrt di amerika serikat,1,Clickbait,0.9987997
pengamat penolakan revisi uu kpk bertentangan konstitusi,0,Bukan Clickbait,0.0014321798
langkat heboh balita disiksa digantung hingga tewas oleh ayah tiri,1,Clickbait,0.60208905
cerita nicky tirta punya anak yang posesif,1,Clickbait,0.9985696
hadapi era robot generali indonesia tawarkan perencanaan pendidikan anak,0,Bukan Clickbait,0.009472505
kpk panggil pejabat pupr terkait kasus proyek air minum yang jerat rizal djalil,0,Bukan Clickbait,0.005863123
hatem ben arfa dan 7 pemain bintang yang tak punya klub,1,Clickbait,0.9923403
muhammadiyah presiden sebaiknya tak terbitkan surpres,0,Bukan Clickbait,0.0024342258
sofyan djalil ancam spekulan tanah bisa dijerat pidana,0,Bukan Clickbait,0.0025998545
aplikasi basabali wiki raih penghargaan literasi unesco 2019,0,Bukan Clickbait,0.0027096055
mantan gubernur abraham octavianus atururi wafat rakyat papua barat berduka,0,Bukan Clickbait,0.0048498996
di era habibie rupiah bisa di bawah rp 8 000 per dolar as,0,Bukan Clickbait,0.0022629136
dua kecelakaan di tol cipularang truk terbakar di km 91,0,Bukan Clickbait,0.0015649521
mendagri masih dalami permintaan pemekaran papua,0,Bukan Clickbait,0.0015189117
jadi korban perkosaan kenapa barbie nouva tak lapor polisi,1,Clickbait,0.99864763
pekan ke empat oktober 2019 nilai kapitalisasi pasar rp7 190 749 triliun,0,Bukan Clickbait,0.0020086858
ronaldo buka bukaan saat wawancara 9 hal ini penting diketahui,1,Clickbait,0.9988171
daftar proyek besar besaran untuk ultah jimin bts di korsel dan dunia bikin melongo,1,Clickbait,0.99676764
bkkbn fokuskan pelayanan kb di perbatasan jateng jatim,0,Bukan Clickbait,0.0012232797
menteri susi harga ayam dan daging mahal ayo makan ikan,1,Bukan Clickbait,0.007992677
sidang vonis prada deri yang mutilasi fera oktaria dijaga ketat tni,0,Bukan Clickbait,0.005488866
driver grabcar bisa beli rumah dengan bunga kpr tetap ini syaratnya,1,Clickbait,0.9985091
puluhan orangutan di nyaru menteng terkena ispa akibat kabut asap,0,Bukan Clickbait,0.0015877647
wagub jabar apresiasi pengelola bank sampah hade jaya di garut,0,Bukan Clickbait,0.0012227491
ada trotoar di tengah jalan kalimalang dki punya tol becakayu,0,Bukan Clickbait,0.005781208
mn kahmi hanya r saddam al jihad ketua umum pb hmi yang sah,0,Bukan Clickbait,0.0019547346
asisten pribadi meski sakit bj habibie masih pikirkan negara,1,Clickbait,0.89801294
pks dki tegaskan dprd 2019 2024 tak bentuk pansus wagub,0,Bukan Clickbait,0.0012263476
unggah hasil jepretan reino barack syahrini anggun di pematang sawah,0,Clickbait,0.7208115
kisah bayi spesial yang lahir serba 9 11,1,Clickbait,0.9980527
bali jadi daerah perintis berbasis kendaraan listrik,0,Bukan Clickbait,0.0032245633
arsenal bikin kesalahan fatal jual iwobi,1,Clickbait,0.9970284
nokia 7 2 mendarat di india penjualan dimulai 23 september,0,Bukan Clickbait,0.0012981867
simpang siur label halal daging impor ini respons ginsi,1,Clickbait,0.9987165
digrebeg di hotel bersama ridho illahi chagii amelia akui salah dan khilaf,0,Clickbait,0.94692695
sandiaga uno ingin istirahat dari politik,0,Bukan Clickbait,0.004433167
revisi uu pemasyarakatan permudah koruptor bebas,0,Bukan Clickbait,0.0014350734
panglima tni peroleh doktor kehormatan dari uns jumat ini,0,Clickbait,0.9953458
pemerintah masih batasi orang asing masuk papua dan papua barat,0,Bukan Clickbait,0.0014393671
pondok pesantren nurul huda hidupkan desa kertawangunan,0,Bukan Clickbait,0.0011858423
hasil bola uji coba brasil vs peru 0 1 simak 5 fakta ini,1,Clickbait,0.99878794
jimmy simanjuntak bertekad bawa akpi kembali ke marwahnya,0,Bukan Clickbait,0.005843705
sri mulyani akan pantau neraca perdagangan dari sisi regional dan global,0,Bukan Clickbait,0.0013506409
madura united tahan imbang barito putera,0,Bukan Clickbait,0.001424342
kasus suap pt angkasa pura ii ini sederet nama yang diperiksa,1,Clickbait,0.99866486
polisi selidiki transaksi keuangan dari rekening veronica koman,0,Bukan Clickbait,0.0012350295
awkarin kembali jadi panutan saat ajak bersih bersih sampah pasca demo mahasiswa,1,Bukan Clickbait,0.032588437
pengamat jalan berbayar lebih efektif kurangi macet ketimbang ganjil genap,0,Bukan Clickbait,0.006533425
ylki desak sri mulyani segera sahkan cukai rokok baru,0,Bukan Clickbait,0.005453062
menhub selidiki konflik sriwijaya air dengan citilink indonesia,0,Bukan Clickbait,0.0016124018
warganet ramaikan peluncuran iphone 11 dengan meme kocak,1,Clickbait,0.99187917
in picture pemprov dki hentikan lelang tender erp,0,Bukan Clickbait,0.001567041
manfaatkan karhutla sindikat internasional gagal selundupkan sabu ke jakarta,0,Bukan Clickbait,0.005246324
26 atlet bakal tampil di kejuaraan dunia badminton junior 2019,0,Bukan Clickbait,0.16274087
sandiaga uno balik ke gerindra ini kata fadli zon,1,Clickbait,0.9987864
selasa terkelam nenek viral yang gendong jenazah cucu di cilincing merasa ditolong 3 malaikat,1,Clickbait,0.9982439
jawaban kim chaewon iz one via ask fm jadi sorotan gara gara berisi hinaan,1,Clickbait,0.9988551
shandy aulia pamer baby bump tampil dengan bikini hingga dress transparan,1,Clickbait,0.9986504
genjot investasi jokowi izinkan kepala bkpm marahi menteri,0,Clickbait,0.8041324
penghasilan verrell bramasta 3 bulan jadi youtuber bisa beli 2 mobil,1,Bukan Clickbait,0.061441522
hadapi risiko resesi ojk ekonomi indonesia kuat,0,Clickbait,0.78872436
bnpb ajak para periset buat alat penanggulangan karhutla,0,Bukan Clickbait,0.0022949423
proses pembangunan belum selesai atap tk negeri di semin sudah roboh,0,Bukan Clickbait,0.003600572
perum perindo targetkan ekspor hingga 22 juta dollar as di 2019,0,Bukan Clickbait,0.0014601335
walkot surabaya risma curi perhatian kenakan hanbok saat terima penghargaan,1,Bukan Clickbait,0.3880272
jokowi bertolak ke riau rapat hingga tinjau lokasi karhutla,0,Bukan Clickbait,0.0015901022
komdis pssi jatuhkan denda rp300 juta kepada persib,0,Bukan Clickbait,0.0022066254
berprofesi sebagai dokter bedah tompi akui pernah sedot lemak perutnya sendiri,1,Clickbait,0.98575854
dibantai psg real madrid telan rekor terburuk sejak 2003,0,Bukan Clickbait,0.03833362
mld jazz project kembali lahirkan sederet musisi jazz baru,0,Bukan Clickbait,0.05035287
tokoh papua minta jokowi bangun istana presiden di papua,0,Bukan Clickbait,0.0073818285
di depan jokowi hipmi tak minta jatah menteri tapi,1,Clickbait,0.99434054
pendiri kaskus dilaporkan ke polisi diduga terkait kasus penipuan,0,Bukan Clickbait,0.0029034298
peduli anak pemkab lingga peringati han 2019 di pantai,0,Bukan Clickbait,0.0015727766
gppu indonesia minim label ayam halal,0,Bukan Clickbait,0.004168322
ganjil genap dinilai belum berdampak ke penumpang mrt,0,Bukan Clickbait,0.0012203895
indodana incar pembiayaan produktif,0,Bukan Clickbait,0.0021735386
bappenas ruang terbuka hijau ibu kota baru 50 persen,0,Bukan Clickbait,0.0012904623
zidane isyaratkan hazard saat hadapi psg,0,Bukan Clickbait,0.010448231
sara wijayanto dan ana cikey ungkap upah para penyebar santet,1,Clickbait,0.7637365
jadwal timnas indonesia vs thailand di kualifikasi piala dunia 2022 siaran langsung televisi,0,Bukan Clickbait,0.0013800241
kemenhub kereta semi cepat jakarta surabaya dibangun 2023,0,Bukan Clickbait,0.0012167032
sekjen pbb aneksasi tepi barat langgar hukum internasional,0,Bukan Clickbait,0.0012941536
cegah resesi ojk diminta bertindak atasi sektor keuangan,0,Bukan Clickbait,0.0032033254
menilik jembatan barelang yang diprakarsai bj habibie kini jadi ikon kota batam,1,Clickbait,0.89005613
5 cara mengakhiri hubungan toxic jangan ragu ragu,1,Clickbait,0.99883336
tanah yang keluarkan api di ponorogo bekas ditanami jagung dan ketela,0,Bukan Clickbait,0.005267459
top 3 tekno bocoran informasi spesifikasi fitur dan harga iphone 11,1,Bukan Clickbait,0.0040571983
seksinya pacar cristiano ronaldo georgina rodriguez saat sesi foto busana transparan,1,Clickbait,0.99871504
cek di sini ini sejumlah aturan cuti melahirkan bagi cpns,1,Clickbait,0.9987043
impulse buying alasan exsport resmi garap pasar perempuan,0,Clickbait,0.9985702
beredar kabar bj habibie meninggal suasana rspad sepi,0,Clickbait,0.9981852
tim piala davis indonesia optimistis hadapi selandia baru,0,Bukan Clickbait,0.0019387401
video tak boleh ngutang di warung putra elvy sukaesih ngamuk,1,Clickbait,0.99857175
karhutla anggota dpr salahkan klhk,0,Clickbait,0.8827834
sby jenguk bj habibie di rspad gatot soebroto,0,Bukan Clickbait,0.00468344
terkini kasus vina garut v terpaksa agar tak diselingkuhi rayya justru main dengan cewek lain,1,Clickbait,0.99871683
dpr keluhkan pimpinan kpk anggap anarko hingga inkonstitusional,0,Bukan Clickbait,0.002268862
dpr bentuk pansus pengkajian pemindahan ibu kota,0,Bukan Clickbait,0.0012027891
presiden dan dpr setuju melawan saat penggusuran bakal dipenjara dan denda rp500 juta,0,Bukan Clickbait,0.023890108
upaya turunkan angka stunting kemkominfo sosialisasikan penggunaan bantuan sosial,0,Bukan Clickbait,0.2441204
cerita soal bj habibie dan krisis 1998,1,Clickbait,0.99806136
ombudsman skema polisi hadapi demo perlu dievaluasi,0,Bukan Clickbait,0.0049150977
korban kecelakaan maut tol jagorawi dirawat intensif polisi belum tetapkan tersangka,0,Bukan Clickbait,0.002973593
kerja keras ji sung di lokasi syuting doctor john bikin kagum aktor arthdal chronicles ini,1,Clickbait,0.99883705
deddy corbuzier pamer foto gagah berotot hingga ramai disangka patung manekin,1,Clickbait,0.99808383
bea cukai makasar dan bnn kejar penyelundup ganja,0,Bukan Clickbait,0.0018081167
mesir tangkap 1 000 an orang usai aksi demo gulingkan presiden sisi,0,Bukan Clickbait,0.02784803
sinopsis sinetron cinta buta tayang kamis 2 mei 2019,0,Bukan Clickbait,0.0013748426
pembangunan embung bisa jadi solusi mitigasi kekeringan,0,Bukan Clickbait,0.0013995144
tertinggal jauh dari marquez di motogp 2019 dovizioso pilih fokus persiapkan musim depan,0,Bukan Clickbait,0.0130591085
10 persiapan penting sebelum masuk area jicomfest 2019,1,Clickbait,0.9979157
jerinx sid digoda orang ketiga nora alexandra marah besar,1,Clickbait,0.994128
ruben onsu hormati para pendemo rukuhp tapi tidak untuk pelajar sekolah,1,Clickbait,0.9798835
asap masuk negeri jiran malaysia tawarkan pemadaman karhutla,0,Bukan Clickbait,0.001433006
nick jonas ulang tahun pesan cinta dari priyanka chopra romantis banget,1,Clickbait,0.99778205
celah di instagram bikin pengguna bisa bagikan postingan privat,0,Bukan Clickbait,0.29563624
hot gosip nikita mirzani joget tanpa bra hingga deretan artis pindah agama,1,Clickbait,0.998558
pasang status single inilah saat terakhir kehidupan novy chardon,1,Clickbait,0.9987381
video korban tewas innova vs bus mira di nganjuk sebelum tabrakan nanti buat cerita kecelakaan,1,Clickbait,0.99854726
liga champions shakthar vs man city panggung buat cancelo,0,Bukan Clickbait,0.005251329
jokowi kirim surpres ruu kpk ke dpr,0,Bukan Clickbait,0.0011834421
mendagri bj habibie milik masyarakat dan bangsa indonesia,0,Bukan Clickbait,0.0012508587
mnc sekuritas resmikan galeri investasi bei universitas riau kepulauan,0,Bukan Clickbait,0.0012466765
seekor tokek recoki duterte saat berpidato,1,Clickbait,0.9967559
korban tumpahan minyak pertamina dapat kompensasi rp 900 ribu per bulan,0,Bukan Clickbait,0.0016354559
smp sma ar rohmah putri gelar overseas malaysia singapura,0,Bukan Clickbait,0.37093744
polisi dalami keterkaitan tersangka dalang rusuh jayapura dan benny wenda,0,Bukan Clickbait,0.0021075746
tren investor tunggal di portfolio reksa dana semakin marak,0,Bukan Clickbait,0.0036046014
masyarakat ramai datangi kediaman bj habibie,0,Bukan Clickbait,0.24220617
ihsg diprediksi menguat seiring meredanya sentimen timur tengah,0,Bukan Clickbait,0.0032714442
pengacara fans produce x 101 cemas kebenaran sulit terungkap meski polisi yakin ada manipulasi,1,Clickbait,0.99852425
mv feel special gagal pecahkan rekor views twice sebelumnya inikah alasannya,1,Clickbait,0.99865484
breaking news anggota okp dan prajurit tni bentrok di marendal,1,Bukan Clickbait,0.0050564683
spanduknya bertebaran di solo gibran bukan dari saya,0,Clickbait,0.8037143
penggemar heboh donghae bocorkan super junior bakal gelar super show 8 di jakarta,1,Clickbait,0.99331266
bangun jalur pedestrian ratusan pkl di suryakancana bogor ditertibkan,0,Bukan Clickbait,0.0036068796
bupati morowali kades harus mampu tingkatkan kesejahteraan masyarakat,0,Bukan Clickbait,0.0013022597
jokowi akan usulkan revisi 74 undang undang yang hambat investasi,0,Bukan Clickbait,0.0027287134
5 hal menarik balkonjazz festival 2019 pasar balkon hingga ditutup yura yunita,1,Clickbait,0.9986816
kasus dugaan penipuan polisi akan periksa pendiri kaskus,0,Bukan Clickbait,0.009230928
toyota calya dan daihatsu sigra terbaru meluncur siang ini,0,Clickbait,0.9928255
dubes australia habibie berani dalam transisi demokrasi ri,0,Bukan Clickbait,0.0024284348
bahagianya maguire bawa man united bungkam leicester,1,Bukan Clickbait,0.4635346
